PRODUCTO,TIPO_CARROCERIA,COMBUSTIBLE,Potencia_,TRANS,FORMA_PAGO,ESTADO_CIVIL,GENERO,OcupaciOn,PROVINCIA,Campanna1,Campanna2,Campanna3,Zona _Renta,REV_Garantia,Averia_grave,QUEJA_CAC,COSTE_VENTA,km_anno,Revisiones,Edad Cliente,Mas_1_Coche,Probabilidad_0,Probabilidad_1
D,TIPO1,FUEL 2,Media,M,Contado,CASADO,F,Funcionario,Sevilla,NO,NO,NO,Medio,SI,Averia muy grave,SI,0-2k,10k-20k,4,40-50,0,0.9049701,0.095029905
D,TIPO1,FUEL 2,Media,M,Contado,SOLTERO,M,Empresa,Asturias,SI,NO,NO,Medio,SI,Averia muy grave,SI,0-2k,10k-20k,5,50-60,0,0.9546234,0.045376617
D,TIPO1,FUEL 2,Media,M,Contado,CASADO,M,Empresa,Lacoruna,SI,SI,NO,Otros,NO DATA,Averia muy grave,SI,2k-3k,20k-30k,9,40-50,0,0.9766954,0.023304576
D,TIPO1,FUEL 2,Media,M,Contado,CASADO,M,Empresa,Barcelona,NO,NO,NO,Alto,NO DATA,Averia grave,NO,0-2k,20k-30k,5,40-50,0,0.9740257,0.025974302
D,TIPO1,FUEL 2,Media,M,Otros,CASADO,M,Empresa,Badajoz,NO,NO,NO,Alto,NO DATA,Averia muy grave,SI,0-2k,20k-30k,7,40-50,0,0.97403777,0.025962217
D,TIPO1,FUEL 2,Media,M,Contado,CASADO,M,Empresa,Pontevedra,NO,NO,NO,Alto,NO DATA,Averia muy grave,SI,0-2k,10k-20k,5,60+,0,0.9807681,0.019231943
D,TIPO1,FUEL 2,Media,M,Otros,CASADO,F,Empresa,Barcelona,SI,NO,NO,Alto,NO DATA,Averia muy grave,SI,0-2k,10k-20k,8,40-50,0,0.90711063,0.092889376
D,TIPO1,FUEL 2,Media,M,Contado,CASADO,M,Empresa,Cadiz,SI,NO,NO,Otros,NO DATA,Averia muy grave,SI,0-2k,10k-20k,7,50-60,0,0.93770903,0.062290967
D,TIPO1,FUEL 2,Media,M,Contado,SOLTERO,M,Empresa,Toledo,NO,NO,NO,Alto,NO DATA,Averia muy grave,SI,0-2k,20k-30k,7,40-50,0,0.9294372,0.070562765
D,TIPO1,FUEL 2,Media,M,Contado,SOLTERO,F,Empresa,Ciudad Real,SI,NO,NO,Alto,SI,Averia muy grave,SI,0-2k,20k-30k,8,18-40,0,0.93848,0.061519984
D,TIPO1,FUEL 2,Media,M,Contado,CASADO,M,Empresa,Gerona,SI,NO,NO,Otros,SI,Averia muy grave,SI,0-2k,20k-30k,7,50-60,0,0.91387695,0.086123064
D,TIPO1,FUEL 2,Media,M,Otros,CASADO,M,Empresa,Sevilla,NO,NO,NO,Otros,SI,Averia grave,NO,0-2k,10k-20k,7,40-50,0,0.986992,0.013007989
D,TIPO1,FUEL 2,Media,M,Contado,CASADO,M,Empresa,Valencia,NO,NO,NO,Medio,NO DATA,Averia muy grave,SI,0-2k,10k-20k,5,40-50,0,0.9420844,0.057915654
D,TIPO1,FUEL 1,Media,M,Contado,CASADO,M,Empresa,Burgos,NO,NO,NO,Medio,NO DATA,Averia muy grave,SI,0-2k,10k-20k,4,40-50,0,0.989079,0.010921014
D,TIPO1,FUEL 1,Media,M,Otros,SOLTERO,M,Empresa,Madrid,SI,NO,NO,Medio,SI,No,SI,0-2k,10k-20k,7,40-50,0,0.95062417,0.049375836
D,TIPO1,FUEL 1,Media,M,Contado,CASADO,M,Empresa,Albacete,NO,NO,NO,Medio,NO DATA,No,NO,2k-3k,10k-20k,4,50-60,0,0.98269725,0.017302763
D,TIPO1,FUEL 1,Media,M,Contado,CASADO,M,Funcionario,Leon,NO,NO,NO,Alto,NO DATA,No,NO,0-2k,10k-20k,5,40-50,0,0.9944404,0.005559642
D,TIPO1,FUEL 1,Media,M,Contado,SOLTERO,F,Empresa,Madrid,NO,NO,NO,Medio,NO DATA,No,SI,0-2k,20k-30k,5,50-60,0,0.98755217,0.012447854
D,TIPO1,FUEL 1,Media,M,Contado,SOLTERO,M,Empresa,Burgos,NO,NO,NO,Medio-Bajo,SI,Averia muy grave,SI,0-2k,10k-20k,7,40-50,0,0.98929334,0.010706634
D,TIPO1,FUEL 1,Media,M,Contado,CASADO,M,Empresa,Toledo,NO,NO,NO,Alto,NO DATA,No,NO,0-2k,10k-20k,7,40-50,0,0.7416824,0.25831762
D,TIPO1,FUEL 1,Media,M,Contado,CASADO,M,Empresa,Burgos,NO,NO,NO,Medio,NO DATA,No,NO,0-2k,10k-20k,7,50-60,0,0.9686708,0.03132924
D,TIPO1,FUEL 1,Media,M,Contado,CASADO,F,Empresa,Asturias,NO,NO,NO,Alto,NO DATA,No,NO,0-2k,0-10k,7,40-50,0,0.9686708,0.03132924
D,TIPO1,FUEL 1,Media,M,Contado,CASADO,M,Empresa,Cadiz,NO,NO,NO,Alto,SI,No,NO,0-2k,0-10k,7,60+,0,0.7929054,0.20709462
D,TIPO1,FUEL 1,Media,M,Contado,CASADO,M,Empresa,Lerida,SI,NO,NO,Alto,NO DATA,No,NO,0-2k,0-10k,4,40-50,0,0.95833945,0.041660573
D,TIPO1,FUEL 1,Media,M,Contado,SOLTERO,M,Empresa,Gerona,NO,NO,NO,Medio,NO DATA,No,NO,2k-3k,0-10k,5,50-60,0,0.98776674,0.012233276
D,TIPO1,FUEL 1,Media,M,Contado,CASADO,M,Empresa,Madrid,NO,NO,NO,Medio,SI,No,NO,3k-5k,0-10k,6,40-50,0,0.93128175,0.06871823
D,TIPO1,FUEL 1,Media,M,Contado,CASADO,F,Empresa,Castellon,NO,NO,NO,Medio-Bajo,NO DATA,No,NO,2k-3k,0-10k,7,60+,0,0.980403,0.019596968
D,TIPO1,FUEL 1,Media,M,Contado,SOLTERO,M,Empresa,Alava,NO,NO,NO,Alto,NO DATA,Averia muy grave,SI,0-2k,0-10k,7,50-60,0,0.98900443,0.0109955575
D,TIPO1,FUEL 1,Alta,M,Contado,CASADO,M,Empresa,Cadiz,NO,NO,NO,Otros,NO DATA,Averia leve,NO,0-2k,0-10k,3,50-60,0,0.9688846,0.031115392
D,TIPO1,FUEL 1,Alta,M,Financiera Marca,CASADO,M,Empresa,Barcelona,SI,NO,NO,Alto,SI,Averia muy grave,SI,2k-3k,0-10k,4,40-50,0,0.8974316,0.10256836
D,TIPO8,FUEL 2,Alta,M,Contado,CASADO,M,Empresa,Barcelona,SI,NO,NO,Otros,SI,Averia muy grave,SI,0-2k,10k-20k,4,40-50,0,0.9262117,0.073788315
D,TIPO8,FUEL 2,Alta,M,Otros,SOLTERO,F,Empresa,Madrid,NO,SI,NO,Medio-Bajo,NO DATA,Averia muy grave,SI,5k-10k,20k-30k,3,60+,0,0.90413684,0.09586317
D,TIPO8,FUEL 2,Alta,M,Contado,CASADO,M,Empresa,Sevilla,SI,NO,NO,Alto,NO DATA,Averia muy grave,SI,2k-3k,10k-20k,4,40-50,0,0.7350941,0.26490593
D,TIPO8,FUEL 2,Alta,M,Contado,CASADO,M,Empresa,Sevilla,NO,NO,NO,Alto,NO DATA,Averia muy grave,SI,2k-3k,30k-50k,1,50-60,0,0.91835093,0.08164909
D,TIPO8,FUEL 2,Alta,M,Otros,CASADO,F,Empresa,Madrid,NO,NO,NO,Alto,NO DATA,Averia leve,SI,5k-10k,10k-20k,7,50-60,0,0.87886924,0.12113074
D,TIPO8,FUEL 2,Alta,M,Contado,CASADO,M,Empresa,Guipuzcua,SI,SI,NO,Medio,NO DATA,Averia muy grave,SI,3k-5k,20k-30k,7,50-60,0,0.9367964,0.06320358
D,TIPO8,FUEL 2,Media,M,Contado,CASADO,M,Empresa,Barcelona,NO,NO,NO,Alto,NO DATA,Averia muy grave,SI,0-2k,10k-20k,7,40-50,0,0.97119033,0.028809652
D,TIPO8,FUEL 2,Media,M,Contado,CASADO,F,Empresa,Gerona,NO,NO,NO,Medio-Bajo,NO DATA,Averia grave,SI,0-2k,10k-20k,4,50-60,0,0.97847795,0.02152207
D,TIPO8,FUEL 2,Media,M,Financiera Marca,CASADO,M,Empresa,Lacoruna,NO,NO,NO,Medio-Bajo,NO DATA,Averia grave,SI,0-2k,10k-20k,8,18-40,0,0.9823097,0.017690318
D,TIPO8,FUEL 2,Media,M,Contado,CASADO,M,Empresa,Baleares,SI,NO,NO,Alto,NO DATA,Averia muy grave,SI,0-2k,10k-20k,4,40-50,0,0.92635226,0.07364775
D,TIPO8,FUEL 2,Media,M,Contado,CASADO,M,Empresa,Madrid,NO,NO,NO,Medio,NO DATA,Averia leve,NO,0-2k,10k-20k,4,40-50,0,0.97946477,0.02053524
D,TIPO8,FUEL 1,Media,M,Contado,CASADO,M,Empresa,Asturias,SI,NO,NO,Alto,NO DATA,Averia grave,SI,0-2k,20k-30k,7,50-60,0,0.8834152,0.11658477
D,TIPO8,FUEL 1,Media,M,Contado,CASADO,M,Empresa,Barcelona,NO,NO,NO,Medio,NO DATA,No,NO,0-2k,10k-20k,4,40-50,0,0.97946477,0.02053524
D,TIPO6,FUEL 2,Alta,M,Contado,CASADO,M,Funcionario,Lugo,SI,NO,NO,Medio-Bajo,SI,Averia leve,NO,5k-10k,30k-50k,7,50-60,0,0.81725824,0.18274179
D,TIPO6,FUEL 2,Media,M,Contado,SOLTERO,M,Empresa,Castellon,NO,NO,NO,Medio,NO DATA,Averia muy grave,SI,3k-5k,10k-20k,7,18-40,0,0.98900443,0.0109955575
D,TIPO1,FUEL 1,Media,M,Otros,CASADO,M,Funcionario,Sevilla,NO,NO,NO,Medio,NO DATA,No,NO,3k-5k,10k-20k,7,50-60,0,0.9195946,0.08040539
D,TIPO1,FUEL 1,Media,M,Contado,CASADO,M,Empresa,Zaragoza,NO,NO,NO,Alto,SI,No,SI,3k-5k,0-10k,6,50-60,0,0.76895845,0.23104154
D,TIPO1,FUEL 1,Media,M,Contado,CASADO,M,Empresa,Vizcaya,NO,SI,NO,Medio,NO DATA,Averia grave,NO,5k-10k,10k-20k,6,40-50,0,0.52860665,0.47139332
D,TIPO1,FUEL 1,Media,M,Contado,CASADO,M,Empresa,Guipuzcua,NO,SI,NO,Medio,NO DATA,No,NO,5k-10k,10k-20k,3,50-60,0,0.9428507,0.057149272
D,TIPO1,FUEL 1,Media,M,Contado,CASADO,M,Empresa,Malaga,NO,SI,NO,Medio,SI,Averia muy grave,SI,5k-10k,0-10k,3,40-50,0,0.8697962,0.1302038
D,TIPO1,FUEL 2,Alta,M,Contado,CASADO,M,Empresa,Madrid,SI,NO,NO,Medio,NO DATA,Averia muy grave,SI,0-2k,10k-20k,4,18-40,0,0.94844484,0.051555146
D,TIPO1,FUEL 2,Alta,M,Contado,CASADO,M,Empresa,Pontevedra,SI,NO,NO,Otros,NO DATA,Averia muy grave,SI,5k-10k,30k-50k,2,50-60,1,0.42775714,0.57224286
D,TIPO1,FUEL 2,Alta,M,Contado,CASADO,M,Empresa,Madrid,NO,NO,NO,Medio,NO DATA,Averia grave,NO,0-2k,10k-20k,7,50-60,0,0.9686708,0.03132924
D,TIPO1,FUEL 2,Alta,M,Contado,SOLTERO,F,Empresa,Pontevedra,SI,SI,NO,Medio-Bajo,NO DATA,Averia muy grave,SI,3k-5k,20k-30k,7,40-50,0,0.9652454,0.034754567
D,TIPO1,FUEL 2,Alta,M,Contado,CASADO,M,Empresa,Alava,NO,NO,NO,Otros,NO DATA,Averia muy grave,SI,3k-5k,10k-20k,3,18-40,0,0.9833472,0.01665283
D,TIPO1,FUEL 2,Alta,M,Contado,CASADO,M,Empresa,Navarra,SI,SI,NO,Alto,SI,Averia grave,NO,2k-3k,10k-20k,3,40-50,0,0.9044384,0.09556162
D,TIPO1,FUEL 2,Alta,M,Contado,SOLTERO,F,Empresa,Almeria,NO,NO,NO,Alto,NO DATA,Averia muy grave,SI,5k-10k,20k-30k,3,60+,0,0.8503678,0.14963219
D,TIPO1,FUEL 2,Alta,M,Financiera Banco,SOLTERO,M,Empresa,Orense,NO,NO,NO,Alto,NO DATA,Averia grave,SI,5k-10k,20k-30k,4,40-50,0,0.9190519,0.0809481
D,TIPO1,FUEL 2,Alta,M,Financiera Banco,CASADO,M,Empresa,Barcelona,SI,NO,NO,Alto,SI,Averia muy grave,SI,3k-5k,10k-20k,4,50-60,0,0.8974316,0.10256836
D,TIPO1,FUEL 2,Alta,M,Financiera Banco,CASADO,M,Empresa,Tarragona,NO,SI,NO,Medio-Bajo,NO DATA,Averia grave,SI,5k-10k,20k-30k,4,40-50,0,0.9222147,0.077785335
D,TIPO1,FUEL 2,Alta,M,Otros,CASADO,M,Empresa,Malaga,SI,NO,NO,Alto,SI,Averia grave,SI,5k-10k,0-10k,4,18-40,0,0.5333694,0.46663055
D,TIPO1,FUEL 2,Alta,M,Contado,CASADO,M,Empresa,Madrid,SI,NO,NO,Alto,SI,Averia muy grave,SI,5k-10k,20k-30k,4,40-50,1,0.37143308,0.6285669
D,TIPO1,FUEL 2,Media,M,Contado,EN PAREJA,F,Empresa,Barcelona,SI,NO,NO,Otros,NO DATA,Averia muy grave,SI,5k-10k,0-10k,6,50-60,1,0.49199963,0.5080004
D,TIPO1,FUEL 2,Media,M,Contado,CASADO,F,Empresa,Barcelona,NO,NO,NO,Alto,NO DATA,Averia grave,NO,3k-5k,0-10k,4,40-50,0,0.98269725,0.017302763
D,TIPO1,FUEL 2,Media,M,Financiera Banco,CASADO,M,Empresa,Lerida,NO,NO,NO,Otros,SI,Averia muy grave,SI,3k-5k,10k-20k,3,18-40,0,0.9732978,0.026702218
D,TIPO1,FUEL 2,Media,M,Contado,EN PAREJA,F,Empresa,Madrid,NO,SI,NO,Medio,NO DATA,Averia grave,NO,3k-5k,10k-20k,3,18-40,0,0.98987955,0.010120447
D,TIPO1,FUEL 2,Media,M,Contado,CASADO,M,Empresa,Alicante,NO,NO,NO,Medio-Bajo,NO DATA,Averia muy grave,SI,2k-3k,0-10k,7,50-60,0,0.9878368,0.01216323
D,TIPO1,FUEL 2,Media,M,Financiera Banco,CASADO,M,Empresa,Malaga,SI,NO,NO,Alto,SI,Averia grave,NO,5k-10k,10k-20k,3,18-40,0,0.5304239,0.46957615
D,TIPO1,FUEL 2,Media,M,Contado,SOLTERO,F,Empresa,Vizcaya,NO,SI,NO,Medio,NO DATA,Averia muy grave,SI,3k-5k,20k-30k,4,50-60,0,0.97291386,0.027086154
D,TIPO1,FUEL 2,Media,M,Otros,CASADO,M,Empresa,Alicante,NO,NO,NO,Alto,NO DATA,No,NO,5k-10k,0-10k,3,50-60,0,0.91935164,0.080648385
D,TIPO1,FUEL 2,Media,M,Contado,CASADO,M,Empresa,Asturias,NO,NO,NO,Alto,NO DATA,Averia muy grave,SI,2k-3k,20k-30k,6,40-50,0,0.9835522,0.01644779
D,TIPO1,FUEL 1,Alta,M,Contado,CASADO,F,Empresa,Castellon,NO,SI,NO,Medio-Bajo,NO DATA,No,NO,3k-5k,0-10k,3,50-60,0,0.9851745,0.014825504
D,TIPO1,FUEL 1,Alta,M,Contado,CASADO,M,Empresa,Madrid,NO,SI,NO,Medio,NO DATA,No,SI,2k-3k,20k-30k,5,50-60,0,0.9921253,0.0078747505
D,TIPO1,FUEL 1,Alta,M,Contado,CASADO,M,Empresa,Madrid,NO,SI,NO,Alto,NO DATA,No,SI,5k-10k,10k-20k,4,50-60,0,0.95305556,0.046944432
D,TIPO1,FUEL 1,Alta,A,Contado,CASADO,M,Empresa,Malaga,SI,NO,NO,Alto,NO DATA,No,NO,3k-5k,20k-30k,3,40-50,0,0.9288555,0.07114451
D,TIPO8,FUEL 2,Alta,M,Contado,CASADO,M,Funcionario,Murcia,NO,SI,NO,Medio,NO DATA,Averia muy grave,SI,2k-3k,20k-30k,7,50-60,0,0.99356884,0.006431191
D,TIPO8,FUEL 2,Alta,M,Contado,CASADO,M,Empresa,Barcelona,NO,NO,NO,Medio,NO DATA,Averia leve,NO,5k-10k,0-10k,4,50-60,0,0.9001179,0.09988213
D,TIPO8,FUEL 2,Alta,M,Contado,CASADO,M,Empresa,Barcelona,NO,NO,NO,Alto,SI,Averia muy grave,SI,3k-5k,10k-20k,4,50-60,0,0.95945066,0.040549338
D,TIPO8,FUEL 2,Media,M,Contado,CASADO,F,Empresa,Valencia,SI,NO,NO,Medio-Bajo,SI,Averia muy grave,SI,5k-10k,10k-20k,4,50-60,1,0.37946206,0.62053794
D,TIPO8,FUEL 2,Media,M,Contado,SOLTERO,M,Empresa,Leon,NO,SI,NO,Medio-Bajo,NO DATA,Averia muy grave,SI,5k-10k,10k-20k,5,60+,0,0.94749767,0.05250234
D,TIPO8,FUEL 2,Media,M,Contado,CASADO,M,Empresa,Leon,SI,NO,NO,Medio-Bajo,SI,Averia leve,SI,5k-10k,10k-20k,3,60+,1,0.29933727,0.70066273
D,TIPO8,FUEL 2,Media,M,Contado,CASADO,M,Empresa,Valencia,NO,NO,NO,Alto,NO DATA,Averia leve,NO,5k-10k,20k-30k,4,40-50,1,0.35102963,0.64897037
D,TIPO8,FUEL 1,Alta,M,Contado,CASADO,M,Empresa,Lacoruna,SI,SI,NO,Alto,SI,No,NO,3k-5k,10k-20k,4,40-50,0,0.9044384,0.09556162
D,TIPO8,FUEL 1,Alta,M,Otros,CASADO,M,Empresa,Madrid,NO,NO,NO,Alto,NO DATA,Averia grave,NO,5k-10k,10k-20k,4,50-60,0,0.905424,0.09457599
D,TIPO6,FUEL 1,Alta,A,Contado,CASADO,M,Empresa,Madrid,NO,NO,SI,Alto,SI,Averia muy grave,SI,2k-3k,10k-20k,2,50-60,0,0.78169245,0.21830754
D,TIPO6,FUEL 1,Media,M,Contado,CASADO,M,Empresa,Barcelona,NO,NO,NO,Medio,SI,Averia muy grave,SI,2k-3k,10k-20k,4,40-50,0,0.96673703,0.03326296
D,TIPO6,FUEL 1,Media,M,Contado,CASADO,M,Empresa,Barcelona,SI,NO,NO,Alto,SI,No,NO,2k-3k,10k-20k,2,50-60,0,0.89053315,0.109466836
D,TIPO8,FUEL 1,Alta,A,Contado,CASADO,M,Empresa,Albacete,NO,NO,NO,Medio,SI,Averia grave,SI,2k-3k,10k-20k,1,18-40,0,0.95945066,0.040549338
D,TIPO8,FUEL 1,Media,M,Contado,CASADO,M,Empresa,Badajoz,NO,SI,NO,Otros,SI,No,NO,2k-3k,10k-20k,2,50-60,0,0.97600543,0.023994548
D,TIPO8,FUEL 1,Media,M,Otros,CASADO,F,Empresa,Zaragoza,SI,NO,NO,Medio,SI,No,SI,10k-21k,0-10k,2,40-50,0,0.55048335,0.44951662
D,TIPO8,FUEL 1,Media,M,Financiera Marca,CASADO,M,Empresa,Alava,SI,NO,SI,Medio,SI,Averia muy grave,SI,5k-10k,10k-20k,2,18-40,1,0.053083003,0.946917
D,TIPO6,FUEL 2,Media,M,Financiera Banco,CASADO,M,Empresa,Sevilla,SI,NO,NO,Alto,SI,Averia muy grave,SI,2k-3k,20k-30k,2,60+,1,0.33871794,0.66128206
D,TIPO6,FUEL 2,Media,M,Otros,SOLTERO,M,Funcionario,Guadalajara,NO,SI,NO,Alto,SI,Averia muy grave,SI,2k-3k,10k-20k,2,60+,0,0.9665302,0.033469804
D,TIPO6,FUEL 2,Media,M,Otros,CASADO,M,Autonomo,Tarragona,NO,SI,NO,Medio,NO DATA,Averia muy grave,SI,3k-5k,0-10k,4,40-50,0,0.98254275,0.017457275
D,TIPO6,FUEL 2,Media,M,Otros,CASADO,M,Empresa,Valladolid,NO,NO,NO,Medio,SI,Averia leve,SI,3k-5k,30k-50k,0,18-40,0,0.71610045,0.28389955
D,TIPO6,FUEL 2,Media,M,Otros,CASADO,F,Empresa,Madrid,NO,NO,NO,Alto,SI,Averia grave,NO,2k-3k,20k-30k,3,50-60,0,0.8901404,0.10985956
D,TIPO6,FUEL 2,Media,M,Contado,CASADO,F,Empresa,Huelva,NO,NO,NO,Otros,SI,Averia grave,NO,2k-3k,10k-20k,4,18-40,0,0.9522267,0.04777332
D,TIPO6,FUEL 2,Media,M,Otros,CASADO,M,Empresa,Asturias,NO,SI,NO,Medio,SI,Averia grave,NO,2k-3k,10k-20k,3,40-50,0,0.9539304,0.04606964
D,TIPO6,FUEL 2,Media,M,Otros,CASADO,M,Empresa,Tarragona,NO,SI,NO,Alto,SI,Averia leve,NO,3k-5k,20k-30k,1,50-60,0,0.73822755,0.26177245
D,TIPO6,FUEL 2,Media,M,Contado,SOLTERO,M,Empresa,Navarra,NO,NO,SI,Medio-Bajo,NO DATA,Averia leve,NO,5k-10k,0-10k,1,18-40,1,0.336411,0.663589
D,TIPO6,FUEL 2,Media,M,Otros,CASADO,M,Empresa,Valladolid,NO,SI,NO,Alto,SI,No,NO,3k-5k,10k-20k,2,60+,0,0.76018,0.23982002
D,TIPO6,FUEL 2,Media,M,Otros,CASADO,M,Empresa,Madrid,NO,NO,NO,Alto,SI,Averia muy grave,SI,3k-5k,10k-20k,2,60+,0,0.9321271,0.06787289
D,TIPO6,FUEL 2,Media,M,Financiera Marca,CASADO,M,Empresa,Sevilla,SI,NO,SI,Alto,SI,Averia muy grave,SI,10k-21k,30k-50k,2,60+,1,0.025492072,0.9745079
D,TIPO6,FUEL 2,Media,M,Financiera Marca,CASADO,M,Empresa,Salamanca,SI,NO,SI,Alto,SI,Averia muy grave,SI,10k-21k,30k-50k,2,40-50,1,0.3342994,0.6657006
D,TIPO6,FUEL 2,Media,M,Contado,CASADO,M,Empresa,Madrid,SI,NO,SI,Medio,SI,No,NO,5k-10k,20k-30k,2,40-50,1,0.031668305,0.9683317
D,TIPO6,FUEL 2,Media,M,Financiera Marca,CASADO,F,Empresa,Lacoruna,SI,NO,SI,Alto,SI,Averia leve,NO,10k-21k,10k-20k,2,18-40,1,0.39371264,0.60628736
D,TIPO6,FUEL 2,Media,M,Otros,CASADO,M,Empresa,Barcelona,SI,NO,NO,Alto,SI,Averia muy grave,SI,5k-10k,10k-20k,2,60+,1,0.4011128,0.5988872
D,TIPO6,FUEL 2,Media,M,Financiera Marca,CASADO,M,Empresa,Barcelona,SI,NO,NO,Alto,NO DATA,Averia muy grave,SI,5k-10k,0-10k,2,18-40,0,0.6598571,0.3401429
D,TIPO6,FUEL 2,Media,M,Financiera Marca,CASADO,M,Funcionario,Madrid,SI,NO,NO,Medio,SI,Averia leve,NO,5k-10k,20k-30k,2,18-40,0,0.6482265,0.35177353
D,TIPO6,FUEL 2,Media,M,Contado,CASADO,M,Empresa,Pontevedra,NO,NO,NO,Alto,NO DATA,No,NO,3k-5k,0-10k,1,18-40,0,0.98269725,0.017302763
D,TIPO6,FUEL 2,Media,A,Financiera Marca,CASADO,F,Empresa,Vizcaya,SI,NO,NO,Medio,SI,Averia muy grave,SI,5k-10k,20k-30k,2,50-60,1,0.05270052,0.9472995
D,TIPO6,FUEL 2,Alta,M,Financiera Marca,CASADO,M,Empresa,Vizcaya,SI,NO,NO,Alto,SI,Averia grave,NO,5k-10k,10k-20k,1,40-50,1,0.06966895,0.93033105
D,TIPO6,FUEL 2,Alta,M,Financiera Marca,CASADO,M,Empresa,Barcelona,SI,NO,NO,Medio,NO DATA,Averia muy grave,SI,10k-21k,0-10k,1,60+,0,0.9163843,0.08361573
D,TIPO6,FUEL 2,Alta,M,Otros,CASADO,M,Empresa,Albacete,NO,NO,NO,Alto,SI,Averia grave,NO,3k-5k,10k-20k,2,50-60,0,0.92579496,0.07420503
D,TIPO6,FUEL 2,Alta,M,Financiera Marca,CASADO,M,Funcionario,Pontevedra,SI,NO,SI,Alto,NO DATA,No,NO,5k-10k,0-10k,0,18-40,1,0.19301629,0.8069837
D,TIPO6,FUEL 2,Alta,M,Financiera Marca,CASADO,F,Empresa,Tarragona,SI,NO,NO,Medio-Bajo,SI,No,NO,5k-10k,10k-20k,2,18-40,1,0.39749837,0.60250163
D,TIPO6,FUEL 2,Alta,M,Financiera Marca,SOLTERO,M,Empresa,Madrid,SI,NO,NO,Medio,SI,Averia leve,NO,5k-10k,20k-30k,2,18-40,0,0.5771072,0.42289278
D,TIPO6,FUEL 2,Alta,M,Financiera Marca,CASADO,M,Empresa,Madrid,SI,NO,NO,Medio,NO DATA,No,NO,5k-10k,0-10k,2,18-40,0,0.7357345,0.26426548
D,TIPO6,FUEL 2,Alta,M,Contado,CASADO,M,Empresa,Madrid,SI,NO,NO,Alto,NO DATA,Averia grave,NO,2k-3k,0-10k,0,60+,0,0.9112692,0.088730805
D,TIPO6,FUEL 2,Alta,M,Financiera Marca,CASADO,F,Empresa,Albacete,SI,NO,NO,Medio-Bajo,NO DATA,No,NO,5k-10k,0-10k,1,60+,1,0.37729996,0.62270004
D,TIPO6,FUEL 2,Alta,M,Financiera Marca,CASADO,M,Empresa,Ciudad Real,NO,NO,SI,Alto,NO DATA,No,SI,5k-10k,0-10k,1,18-40,1,0.19887596,0.80112404
D,TIPO6,FUEL 2,Alta,M,Contado,SOLTERO,M,Empresa,Burgos,NO,NO,NO,Alto,NO DATA,No,NO,2k-3k,0-10k,1,60+,0,0.97264683,0.02735318
D,TIPO6,FUEL 2,Alta,M,Financiera Marca,SOLTERO,M,Empresa,Madrid,NO,NO,SI,Alto,NO DATA,No,NO,5k-10k,0-10k,0,18-40,1,0.2334246,0.7665754
D,TIPO6,FUEL 2,Alta,M,Financiera Marca,CASADO,M,Empresa,Granada,NO,NO,SI,Alto,NO DATA,No,NO,3k-5k,0-10k,1,60+,1,0.19664818,0.8033518
D,TIPO6,FUEL 2,Alta,A,Financiera Marca,SOLTERO,M,Empresa,Guadalajara,SI,NO,NO,Alto,SI,Averia grave,NO,3k-5k,0-10k,2,50-60,0,0.95136297,0.04863703
D,TIPO6,FUEL 2,Alta,A,Contado,CASADO,M,Empresa,Lacoruna,NO,NO,SI,Medio-Bajo,SI,Averia grave,NO,2k-3k,10k-20k,2,40-50,0,0.64547884,0.35452113
D,TIPO6,FUEL 1,Alta,A,Contado,CASADO,F,Empresa,Toledo,NO,NO,NO,Alto,NO DATA,No,NO,2k-3k,0-10k,1,60+,0,0.8631408,0.1368592
D,TIPO6,FUEL 1,Media,M,Financiera Marca,CASADO,M,Empresa,Pontevedra,SI,NO,NO,Otros,SI,Averia grave,NO,5k-10k,0-10k,1,40-50,0,0.54921913,0.4507809
D,TIPO6,FUEL 1,Media,M,Financiera Marca,CASADO,M,Empresa,Asturias,SI,NO,NO,Alto,NO DATA,No,NO,5k-10k,0-10k,2,18-40,0,0.7357345,0.26426548
D,TIPO6,FUEL 1,Media,M,Otros,CASADO,M,Autonomo,Malaga,SI,NO,NO,Medio,NO DATA,No,SI,5k-10k,0-10k,1,18-40,0,0.67687804,0.32312196
D,TIPO6,FUEL 1,Media,M,Financiera Marca,CASADO,M,Empresa,Valencia,NO,NO,SI,Alto,NO DATA,No,NO,5k-10k,0-10k,2,18-40,1,0.016753912,0.9832461
D,TIPO8,FUEL 2,Media,M,Otros,CASADO,M,Empresa,Toledo,NO,SI,NO,Alto,NO DATA,Averia muy grave,SI,0-2k,30k-50k,3,40-50,0,0.974948,0.025051985
D,TIPO8,FUEL 2,Media,M,Otros,CASADO,M,Empresa,Valladolid,NO,NO,NO,Medio,SI,Averia muy grave,SI,2k-3k,20k-30k,2,18-40,0,0.70662594,0.2933741
D,TIPO8,FUEL 2,Media,M,Otros,CASADO,M,Empresa,Alicante,NO,NO,NO,Alto,SI,Averia muy grave,SI,2k-3k,20k-30k,3,50-60,0,0.9291305,0.07086953
D,TIPO8,FUEL 2,Media,M,Otros,CASADO,M,Empresa,Vizcaya,NO,NO,NO,Medio,SI,Averia muy grave,SI,2k-3k,10k-20k,2,50-60,0,0.7876297,0.21237025
D,TIPO8,FUEL 2,Media,M,Contado,CASADO,M,Empresa,Alava,SI,NO,NO,Alto,SI,Averia leve,NO,5k-10k,10k-20k,2,50-60,0,0.5304239,0.46957615
