PRODUCTO,TIPO_CARROCERIA,COMBUSTIBLE,Potencia_,TRANS,FORMA_PAGO,ESTADO_CIVIL,GENERO,OcupaciOn,PROVINCIA,Campanna1,Campanna2,Campanna3,Zona _Renta,REV_Garantia,Averia_grave,QUEJA_CAC,COSTE_VENTA,km_anno,Revisiones,Edad Cliente,Mas_1_Coche,Probabilidad_0,Probabilidad_1
H,TIPO7,FUEL 1,Media,M,Financiera Marca,CASADO,M,Empresa,Gerona,NO,NO,SI,Alto,NO DATA,No,NO,2k-3k,0-10k,1,60+,1,0.19664818,0.8033518
H,TIPO7,FUEL 1,Media,M,Financiera Marca,CASADO,F,Empresa,Valencia,NO,NO,SI,Alto,NO DATA,No,NO,2k-3k,0-10k,1,60+,1,0.06284034,0.93715966
H,TIPO7,FUEL 1,Media,M,Contado,CASADO,F,Empresa,Madrid,NO,NO,SI,Alto,NO DATA,No,NO,2k-3k,0-10k,1,60+,1,0.19664818,0.8033518
H,TIPO7,FUEL 1,Media,M,Financiera Marca,CASADO,M,Empresa,Vizcaya,SI,NO,SI,Alto,NO DATA,No,NO,0-2k,0-10k,1,50-60,1,0.06595236,0.93404764
H,TIPO7,FUEL 1,Media,M,Financiera Marca,CASADO,F,Empresa,Gerona,SI,NO,SI,Alto,NO DATA,No,NO,0-2k,0-10k,1,50-60,1,0.42211127,0.5778887
H,TIPO7,FUEL 1,Media,M,Financiera Marca,CASADO,M,Empresa,Barcelona,SI,NO,SI,Alto,NO DATA,No,NO,0-2k,0-10k,1,18-40,1,0.42211127,0.5778887
H,TIPO7,FUEL 1,Media,A,Financiera Marca,CASADO,M,Empresa,Lacoruna,SI,NO,SI,Alto,NO DATA,Averia muy grave,SI,3k-5k,0-10k,2,60+,1,0.13583595,0.86416405
H,TIPO7,FUEL 1,Media,A,Financiera Marca,CASADO,F,Empresa,Guipuzcua,SI,NO,SI,Alto,NO DATA,No,NO,3k-5k,0-10k,2,18-40,1,0.42211127,0.5778887
H,TIPO7,FUEL 1,Media,A,Financiera Marca,CASADO,M,Empresa,Valencia,NO,NO,SI,Alto,NO DATA,No,NO,2k-3k,0-10k,0,60+,1,0.06284034,0.93715966
H,TIPO7,FUEL 1,Media,A,Financiera Marca,CASADO,M,Empresa,Barcelona,SI,NO,SI,Alto,NO DATA,No,NO,0-2k,0-10k,1,50-60,1,0.42211127,0.5778887
H,TIPO7,FUEL 1,Media,A,Financiera Marca,CASADO,M,Empresa,Madrid,SI,NO,SI,Alto,NO DATA,No,NO,0-2k,0-10k,1,60+,1,0.12838793,0.8716121
H,TIPO7,FUEL 2,Media,M,Financiera Marca,CASADO,F,Empresa,Valencia,NO,NO,SI,Alto,NO DATA,Averia grave,NO,3k-5k,0-10k,0,50-60,1,0.14255995,0.85744005
H,TIPO7,FUEL 1,Media,M,Financiera Marca,CASADO,M,Empresa,Barcelona,NO,NO,SI,Alto,NO DATA,No,NO,3k-5k,0-10k,1,60+,1,0.19664818,0.8033518
H,TIPO7,FUEL 1,Media,A,Financiera Marca,CASADO,M,Empresa,Sevilla,SI,NO,SI,Alto,NO DATA,No,SI,0-2k,0-10k,2,40-50,1,0.08702421,0.9129758
H,TIPO7,FUEL 1,Media,A,Financiera Marca,CASADO,M,Autonomo,Madrid,SI,NO,SI,Alto,NO DATA,No,NO,0-2k,0-10k,1,18-40,1,0.42211127,0.5778887
H,TIPO7,FUEL 1,Media,A,Financiera Marca,CASADO,F,Empresa,Barcelona,SI,NO,SI,Alto,NO DATA,No,NO,2k-3k,0-10k,0,18-40,1,0.42211127,0.5778887
J,TIPO7,FUEL 2,Alta,M,Contado,CASADO,M,Empresa,Toledo,SI,NO,NO,Alto,SI,Averia grave,NO,5k-10k,30k-50k,7,18-40,1,0.056643844,0.94335616
D,TIPO1,FUEL 2,Media,M,Contado,CASADO,M,Empresa,Valladolid,NO,NO,NO,Medio,NO DATA,No,NO,5k-10k,10k-20k,4,50-60,1,0.45031154,0.54968846
D,TIPO8,FUEL 2,Media,M,Contado,CASADO,M,Empresa,Cordoba,SI,NO,NO,Medio,SI,Averia muy grave,SI,5k-10k,10k-20k,3,18-40,1,0.46287638,0.5371236
D,TIPO8,FUEL 2,Media,M,Contado,CASADO,M,Empresa,Madrid,SI,NO,NO,Medio,SI,Averia grave,NO,5k-10k,20k-30k,5,18-40,1,0.38672483,0.6132752
D,TIPO6,FUEL 1,Alta,A,Otros,CASADO,M,Empresa,Zaragoza,SI,NO,NO,Medio,SI,No,NO,2k-3k,20k-30k,3,40-50,1,0.3069299,0.6930701
D,TIPO6,FUEL 2,Media,M,Financiera Marca,CASADO,M,Empresa,Madrid,SI,NO,NO,Alto,SI,Averia muy grave,SI,5k-10k,20k-30k,3,50-60,1,0.37143308,0.6285669
D,TIPO6,FUEL 2,Media,M,Financiera Marca,CASADO,M,Empresa,Valencia,SI,NO,NO,Alto,SI,Averia grave,NO,3k-5k,10k-20k,1,50-60,1,0.3961441,0.6038559
D,TIPO6,FUEL 2,Media,M,Contado,SOLTERO,M,Empresa,Santa Cruz de Tenerife,NO,NO,NO,Alto,SI,Averia leve,NO,2k-3k,20k-30k,2,40-50,1,0.4997012,0.5002988
D,TIPO6,FUEL 2,Media,M,Financiera Marca,EN PAREJA,M,Empresa,Lugo,SI,NO,SI,Alto,SI,Averia muy grave,SI,5k-10k,30k-50k,4,50-60,1,0.038539648,0.96146035
D,TIPO6,FUEL 2,Media,M,Financiera Marca,CASADO,F,Empresa,Burgos,SI,NO,SI,Medio-Bajo,SI,Averia leve,NO,5k-10k,20k-30k,2,50-60,1,0.023515522,0.9764845
D,TIPO6,FUEL 2,Media,M,Financiera Marca,CASADO,M,Empresa,Murcia,SI,NO,SI,Alto,SI,Averia leve,NO,3k-5k,10k-20k,2,18-40,1,0.39371264,0.60628736
D,TIPO6,FUEL 2,Media,M,Financiera Marca,CASADO,F,Empresa,Guipuzcua,SI,NO,SI,Medio,SI,No,NO,3k-5k,20k-30k,2,50-60,1,0.2630692,0.7369308
D,TIPO6,FUEL 2,Media,M,Financiera Marca,CASADO,M,Empresa,Murcia,SI,NO,NO,Medio-Bajo,SI,No,NO,5k-10k,0-10k,1,50-60,1,0.3835863,0.6164137
D,TIPO6,FUEL 2,Media,M,Financiera Marca,SOLTERO,F,Empresa,Huesca,SI,NO,SI,Medio-Bajo,NO DATA,No,NO,5k-10k,0-10k,2,60+,1,0.050655127,0.9493449
D,TIPO6,FUEL 2,Media,A,Financiera Marca,CASADO,M,Empresa,Segovia,SI,NO,NO,Medio,SI,Averia muy grave,SI,5k-10k,10k-20k,3,18-40,1,0.09062362,0.9093764
D,TIPO6,FUEL 2,Alta,M,Financiera Marca,CASADO,M,Empresa,Guadalajara,NO,NO,SI,Alto,NO DATA,No,NO,5k-10k,0-10k,1,40-50,1,0.17655492,0.8234451
D,TIPO6,FUEL 2,Alta,M,Contado,CASADO,M,Empresa,La Rioja,SI,NO,NO,Medio-Bajo,NO DATA,No,NO,5k-10k,0-10k,1,50-60,1,0.42040908,0.5795909
D,TIPO6,FUEL 2,Alta,M,Financiera Marca,CASADO,F,Empresa,Valencia,SI,NO,SI,Alto,NO DATA,No,NO,5k-10k,0-10k,1,50-60,1,0.004614055,0.99538594
D,TIPO6,FUEL 2,Alta,M,Financiera Marca,CASADO,F,Empresa,Barcelona,SI,NO,SI,Alto,NO DATA,No,NO,5k-10k,0-10k,0,18-40,1,0.055113375,0.9448866
D,TIPO6,FUEL 1,Alta,A,Contado,SOLTERO,M,Empresa,Valencia,SI,NO,NO,Medio,NO DATA,No,NO,5k-10k,0-10k,1,18-40,1,0.31725878,0.6827412
D,TIPO6,FUEL 1,Media,M,Financiera Marca,CASADO,M,Empresa,Madrid,SI,NO,SI,Alto,NO DATA,No,NO,5k-10k,0-10k,0,18-40,1,0.055113375,0.9448866
D,TIPO6,FUEL 1,Media,M,Financiera Marca,CASADO,M,Empresa,Zaragoza,NO,NO,SI,Alto,NO DATA,No,SI,5k-10k,0-10k,1,40-50,1,0.03222847,0.96777153
D,TIPO8,FUEL 2,Media,M,Otros,CASADO,M,Empresa,Vizcaya,NO,NO,SI,Alto,SI,Averia grave,NO,2k-3k,0-10k,1,50-60,1,0.35702556,0.64297444
D,TIPO8,FUEL 2,Media,M,Otros,CASADO,M,Empresa,Vizcaya,NO,NO,SI,Alto,SI,Averia grave,NO,3k-5k,10k-20k,2,50-60,1,0.35702556,0.64297444
D,TIPO8,FUEL 2,Media,M,Financiera Marca,CASADO,M,Empresa,Salamanca,SI,NO,NO,Medio-Bajo,SI,No,NO,5k-10k,0-10k,2,40-50,1,0.3835863,0.6164137
D,TIPO8,FUEL 2,Media,M,Financiera Marca,CASADO,M,Empresa,Madrid,NO,NO,SI,Alto,NO DATA,No,SI,5k-10k,0-10k,1,60+,1,0.03696221,0.9630378
D,TIPO8,FUEL 2,Media,M,Financiera Marca,EN PAREJA,M,Empresa,Guadalajara,NO,NO,SI,Alto,NO DATA,No,NO,5k-10k,0-10k,1,60+,1,0.029611468,0.97038853
D,TIPO8,FUEL 2,Media,M,Financiera Marca,CASADO,F,Empresa,Madrid,SI,NO,NO,Medio,SI,No,NO,5k-10k,20k-30k,1,40-50,1,0.38672483,0.6132752
D,TIPO8,FUEL 2,Media,M,Financiera Marca,CASADO,M,Empresa,Madrid,NO,NO,SI,Alto,NO DATA,No,SI,5k-10k,0-10k,1,60+,1,0.03696221,0.9630378
D,TIPO8,FUEL 2,Media,M,Financiera Marca,SOLTERO,F,Empresa,Toledo,NO,NO,SI,Alto,NO DATA,No,NO,5k-10k,0-10k,1,60+,1,0.010082424,0.9899176
D,TIPO8,FUEL 2,Alta,A,Financiera Marca,CASADO,F,Empresa,Guipuzcua,SI,NO,SI,Alto,SI,Averia muy grave,SI,3k-5k,20k-30k,2,40-50,1,0.2785356,0.7214644
D,TIPO8,FUEL 1,Media,M,Contado,CASADO,M,Empresa,Barcelona,SI,NO,NO,Alto,SI,Averia muy grave,SI,5k-10k,0-10k,1,50-60,1,0.46287638,0.5371236
I,TIPO7,FUEL 1,Alta,M,Financiera Marca,CASADO,M,Empresa,Teruel,SI,NO,NO,Medio,SI,No,NO,3k-5k,20k-30k,1,50-60,1,0.3243901,0.6756099
I,TIPO7,FUEL 1,Alta,M,Financiera Marca,CASADO,M,Empresa,Toledo,SI,NO,NO,Medio,SI,No,NO,3k-5k,0-10k,2,60+,1,0.45852882,0.5414712
I,TIPO7,FUEL 2,Media,M,Financiera Marca,CASADO,M,Empresa,Valencia,SI,NO,NO,Medio,SI,Averia muy grave,SI,5k-10k,10k-20k,2,50-60,1,0.154652,0.845348
I,TIPO7,FUEL 2,Media,M,Financiera Marca,CASADO,M,Funcionario,Valladolid,SI,NO,SI,Alto,SI,No,NO,3k-5k,20k-30k,2,50-60,1,0.12985498,0.870145
I,TIPO7,FUEL 2,Media,M,Financiera Marca,CASADO,M,Empresa,Valencia,SI,NO,NO,Alto,SI,No,NO,3k-5k,20k-30k,2,50-60,1,0.3243901,0.6756099
I,TIPO7,FUEL 2,Media,M,Financiera Marca,CASADO,F,Empresa,Toledo,SI,NO,NO,Medio,SI,No,NO,3k-5k,20k-30k,1,40-50,1,0.3243901,0.6756099
I,TIPO7,FUEL 2,Media,M,Financiera Marca,CASADO,M,Empresa,Sevilla,SI,NO,NO,Medio,SI,No,NO,3k-5k,30k-50k,2,40-50,1,0.3400327,0.6599673
I,TIPO7,FUEL 2,Media,M,Financiera Marca,CASADO,M,Empresa,Valencia,SI,NO,NO,Medio,SI,No,NO,3k-5k,10k-20k,2,18-40,1,0.40897417,0.5910258
I,TIPO7,FUEL 2,Media,M,Financiera Marca,CASADO,M,Empresa,Cadiz,SI,NO,SI,Medio-Bajo,NO DATA,No,NO,2k-3k,0-10k,1,18-40,1,0.45644403,0.543556
I,TIPO7,FUEL 2,Media,M,Financiera Marca,SOLTERO,F,Empresa,Madrid,SI,NO,SI,Medio,SI,No,NO,2k-3k,10k-20k,1,60+,1,0.24027056,0.75972944
I,TIPO7,FUEL 2,Media,M,Financiera Marca,CASADO,M,Empresa,Pontevedra,SI,NO,SI,Alto,SI,No,NO,3k-5k,30k-50k,1,60+,1,0.117801666,0.88219833
I,TIPO7,FUEL 2,Media,M,Financiera Marca,CASADO,F,Empresa,Baleares,SI,NO,SI,Alto,NO DATA,No,NO,3k-5k,0-10k,1,18-40,1,0.45226598,0.547734
I,TIPO7,FUEL 2,Media,M,Financiera Marca,CASADO,F,Empresa,Madrid,SI,NO,SI,Alto,NO DATA,No,NO,2k-3k,0-10k,1,18-40,1,0.45226598,0.547734
I,TIPO7,FUEL 2,Media,M,Financiera Marca,SOLTERO,M,Empresa,Barcelona,SI,NO,SI,Alto,NO DATA,No,NO,2k-3k,0-10k,0,60+,1,0.25855583,0.7414442
I,TIPO7,FUEL 2,Media,M,Financiera Marca,CASADO,M,Empresa,Madrid,SI,NO,SI,Alto,NO DATA,No,NO,2k-3k,0-10k,0,50-60,1,0.45226598,0.547734
I,TIPO7,FUEL 2,Media,M,Financiera Marca,SOLTERO,M,Empresa,Vizcaya,NO,NO,SI,Alto,NO DATA,No,NO,3k-5k,0-10k,0,18-40,1,0.18370944,0.81629056
I,TIPO7,FUEL 2,Media,M,Financiera Marca,CASADO,M,Empresa,Almeria,NO,NO,SI,Alto,NO DATA,Averia leve,NO,2k-3k,0-10k,0,60+,1,0.19574714,0.80425286
I,TIPO7,FUEL 2,Media,M,Financiera Marca,CASADO,M,Empresa,Cadiz,SI,NO,SI,Alto,NO DATA,Averia muy grave,SI,2k-3k,0-10k,1,60+,1,0.26708102,0.732919
I,TIPO7,FUEL 2,Media,M,Financiera Marca,CASADO,M,Empresa,Baleares,SI,NO,SI,Alto,NO DATA,No,NO,2k-3k,0-10k,0,18-40,1,0.45226598,0.547734
I,TIPO7,FUEL 2,Media,M,Financiera Marca,CASADO,M,Empresa,Alicante,NO,NO,SI,Alto,NO DATA,No,NO,2k-3k,0-10k,1,60+,1,0.19574714,0.80425286
I,TIPO7,FUEL 2,Media,M,Financiera Marca,CASADO,M,Empresa,Orense,NO,NO,SI,Alto,NO DATA,No,NO,2k-3k,0-10k,1,60+,1,0.19574714,0.80425286
I,TIPO7,FUEL 2,Media,M,Financiera Marca,CASADO,M,Empresa,Valencia,NO,NO,SI,Alto,NO DATA,No,NO,2k-3k,0-10k,0,18-40,1,0.14186305,0.85813695
I,TIPO7,FUEL 2,Media,M,Financiera Marca,CASADO,M,Empresa,Madrid,NO,NO,SI,Alto,NO DATA,No,NO,2k-3k,0-10k,1,60+,1,0.19574714,0.80425286
I,TIPO7,FUEL 2,Media,M,Financiera Marca,CASADO,M,Empresa,Santa Cruz de Tenerife,NO,NO,SI,Alto,NO DATA,No,NO,3k-5k,0-10k,1,40-50,1,0.14186305,0.85813695
I,TIPO7,FUEL 2,Media,M,Financiera Marca,CASADO,M,Empresa,Valencia,NO,NO,SI,Alto,NO DATA,No,NO,2k-3k,0-10k,1,50-60,1,0.14186305,0.85813695
I,TIPO7,FUEL 2,Media,M,Financiera Marca,CASADO,M,Empresa,Murcia,SI,NO,SI,Alto,NO DATA,No,NO,2k-3k,0-10k,0,18-40,1,0.45226598,0.547734
I,TIPO7,FUEL 2,Media,A,Financiera Marca,CASADO,M,Empresa,Zaragoza,SI,NO,NO,Alto,SI,No,NO,3k-5k,30k-50k,0,40-50,1,0.3400327,0.6599673
I,TIPO7,FUEL 2,Media,A,Financiera Marca,EN PAREJA,M,Empresa,Barcelona,SI,NO,SI,Medio-Bajo,SI,No,NO,2k-3k,10k-20k,1,50-60,1,0.28968406,0.71031594
I,TIPO7,FUEL 2,Media,A,Financiera Marca,CASADO,F,Empresa,Lacoruna,SI,NO,SI,Alto,NO DATA,No,NO,2k-3k,0-10k,0,60+,1,0.1427427,0.8572573
I,TIPO7,FUEL 2,Media,A,Financiera Marca,SOLTERO,M,Empresa,Vizcaya,NO,NO,SI,Alto,NO DATA,No,NO,2k-3k,0-10k,0,18-40,1,0.18370944,0.81629056
I,TIPO7,FUEL 2,Media,A,Financiera Marca,CASADO,M,Empresa,Barcelona,SI,NO,SI,Alto,NO DATA,No,NO,2k-3k,0-10k,1,40-50,1,0.45226598,0.547734
I,TIPO7,FUEL 2,Media,A,Financiera Marca,CASADO,F,Empresa,Guipuzcua,SI,NO,SI,Alto,NO DATA,No,NO,2k-3k,0-10k,1,60+,1,0.1427427,0.8572573
I,TIPO7,FUEL 1,Alta,M,Financiera Marca,CASADO,F,Empresa,Madrid,SI,NO,SI,Medio,SI,No,NO,2k-3k,10k-20k,1,50-60,1,0.3733076,0.6266924
I,TIPO7,FUEL 1,Alta,M,Financiera Marca,CASADO,M,Empresa,Gerona,SI,NO,SI,Medio-Bajo,NO DATA,No,NO,3k-5k,0-10k,1,18-40,1,0.45644403,0.543556
I,TIPO7,FUEL 1,Alta,M,Financiera Marca,CASADO,F,Empresa,Madrid,SI,NO,SI,Alto,NO DATA,No,NO,2k-3k,0-10k,1,60+,1,0.1427427,0.8572573
I,TIPO7,FUEL 1,Alta,M,Financiera Marca,CASADO,F,Empresa,Vizcaya,NO,NO,SI,Alto,NO DATA,Averia grave,NO,2k-3k,0-10k,1,18-40,1,0.14186305,0.85813695
I,TIPO7,FUEL 1,Alta,M,Financiera Marca,CASADO,M,Empresa,Valencia,NO,NO,SI,Alto,NO DATA,No,NO,2k-3k,0-10k,2,40-50,1,0.14186305,0.85813695
I,TIPO7,FUEL 1,Alta,M,Financiera Marca,CASADO,F,Empresa,Cadiz,NO,NO,SI,Alto,NO DATA,No,NO,5k-10k,0-10k,0,40-50,1,0.25479746,0.74520254
I,TIPO7,FUEL 1,Alta,M,Financiera Marca,CASADO,M,Empresa,Madrid,NO,NO,SI,Alto,NO DATA,No,NO,2k-3k,0-10k,1,60+,1,0.19574714,0.80425286
I,TIPO7,FUEL 1,Alta,M,Financiera Marca,CASADO,F,Empresa,Barcelona,SI,NO,SI,Alto,NO DATA,No,NO,2k-3k,0-10k,1,50-60,1,0.45226598,0.547734
I,TIPO7,FUEL 1,Alta,M,Financiera Marca,CASADO,F,Empresa,Navarra,SI,NO,SI,Alto,NO DATA,No,NO,2k-3k,0-10k,0,18-40,1,0.45226598,0.547734
I,TIPO7,FUEL 1,Alta,M,Financiera Marca,CASADO,M,Empresa,Sevilla,NO,NO,SI,Alto,NO DATA,No,NO,2k-3k,0-10k,0,40-50,1,0.14186305,0.85813695
I,TIPO7,FUEL 2,Media,M,Financiera Marca,SOLTERO,M,Empresa,Valencia,SI,NO,NO,Medio,SI,Averia muy grave,SI,5k-10k,10k-20k,2,40-50,1,0.3145451,0.6854549
I,TIPO7,FUEL 2,Media,M,Financiera Marca,CASADO,M,Empresa,Tarragona,SI,NO,NO,Alto,SI,Averia grave,NO,3k-5k,20k-30k,2,18-40,1,0.3243901,0.6756099
I,TIPO7,FUEL 2,Media,M,Financiera Marca,CASADO,F,Empresa,Vizcaya,SI,NO,NO,Alto,SI,No,NO,3k-5k,10k-20k,1,40-50,1,0.40897417,0.5910258
I,TIPO7,FUEL 2,Media,M,Financiera Marca,CASADO,M,Empresa,Zaragoza,NO,NO,SI,Alto,NO DATA,No,NO,2k-3k,0-10k,2,40-50,1,0.14186305,0.85813695
I,TIPO7,FUEL 2,Media,M,Financiera Marca,CASADO,M,Empresa,Tarragona,NO,NO,SI,Alto,NO DATA,No,NO,2k-3k,0-10k,1,18-40,1,0.14186305,0.85813695
I,TIPO7,FUEL 2,Media,A,Financiera Marca,CASADO,M,Empresa,Vizcaya,SI,NO,NO,Medio,SI,Averia grave,NO,3k-5k,10k-20k,2,40-50,1,0.40897417,0.5910258
I,TIPO7,FUEL 2,Media,A,Financiera Marca,CASADO,M,Empresa,Vizcaya,SI,NO,NO,Alto,SI,Averia grave,NO,3k-5k,10k-20k,2,50-60,1,0.40897417,0.5910258
I,TIPO7,FUEL 2,Alta,A,Financiera Marca,CASADO,F,Empresa,Valencia,NO,NO,SI,Alto,NO DATA,No,NO,2k-3k,0-10k,1,18-40,1,0.14186305,0.85813695
I,TIPO7,FUEL 1,Alta,A,Financiera Marca,CASADO,M,Empresa,Madrid,SI,NO,SI,Alto,NO DATA,No,NO,2k-3k,0-10k,0,60+,1,0.1427427,0.8572573
E,TIPO2,FUEL 1,Alta,M,Financiera Marca,CASADO,M,Empresa,Madrid,NO,NO,SI,Alto,NO DATA,No,NO,0-2k,0-10k,0,60+,1,0.19664818,0.8033518
B,TIPO1,FUEL 2,Media,M,Financiera Marca,CASADO,M,Empresa,Sevilla,NO,NO,NO,Medio,SI,Averia leve,NO,3k-5k,20k-30k,8,18-40,1,0.39487028,0.6051297
B,TIPO1,FUEL 1,Media,M,Financiera Marca,SOLTERO,F,Empresa,Sevilla,NO,NO,NO,Alto,SI,No,NO,3k-5k,20k-30k,4,60+,1,0.4687882,0.5312118
B,TIPO1,FUEL 1,Media,M,Contado,EN PAREJA,F,Empresa,Valencia,SI,NO,NO,Medio,SI,No,NO,5k-10k,20k-30k,7,18-40,1,0.06975013,0.93024987
B,TIPO6,FUEL 2,Media,M,Contado,SOLTERO,M,Empresa,Valladolid,NO,NO,NO,Alto,SI,Averia grave,NO,0-2k,20k-30k,4,50-60,1,0.4997012,0.5002988
B,TIPO6,FUEL 2,Media,M,Otros,CASADO,M,Empresa,Madrid,SI,SI,NO,Medio,SI,No,SI,5k-10k,20k-30k,3,40-50,1,0.40572828,0.5942717
B,TIPO6,FUEL 2,Media,M,Contado,CASADO,M,Empresa,Barcelona,SI,NO,NO,Alto,SI,Averia muy grave,SI,5k-10k,20k-30k,3,50-60,1,0.37143308,0.6285669
B,TIPO1,FUEL 2,Media,M,Financiera Marca,CASADO,M,Empresa,Madrid,SI,NO,NO,Alto,SI,No,SI,5k-10k,20k-30k,2,60+,1,0.27304578,0.7269542
B,TIPO1,FUEL 1,Media,M,Financiera Marca,CASADO,M,Empresa,Vizcaya,SI,NO,NO,Medio,SI,No,NO,5k-10k,0-10k,2,50-60,1,0.06966895,0.93033105
B,TIPO6,FUEL 1,Media,M,Financiera Marca,CASADO,M,Empresa,Barcelona,SI,NO,NO,Alto,SI,No,NO,5k-10k,10k-20k,4,60+,1,0.33156645,0.66843355
B,TIPO6,FUEL 1,Media,M,Otros,CASADO,F,Empresa,Zaragoza,SI,NO,NO,Alto,SI,No,NO,0-2k,10k-20k,1,50-60,1,0.44236588,0.5576341
B,TIPO1,FUEL 1,Media,M,Financiera Marca,CASADO,F,Empresa,Santa Cruz de Tenerife,SI,NO,NO,Alto,SI,No,NO,2k-3k,0-10k,1,50-60,1,0.3961441,0.6038559
B,TIPO6,FUEL 2,Media,M,Financiera Marca,SOLTERO,M,Empresa,Valladolid,SI,NO,NO,Alto,SI,Averia muy grave,SI,5k-10k,10k-20k,2,40-50,1,0.19997847,0.8000215
B,TIPO6,FUEL 2,Media,M,Financiera Marca,CASADO,M,Empresa,Pontevedra,SI,NO,NO,Medio-Bajo,SI,No,NO,5k-10k,20k-30k,2,40-50,1,0.3387732,0.6612268
B,TIPO1,FUEL 2,Media,M,Contado,CASADO,M,Empresa,Zaragoza,SI,NO,NO,Alto,SI,Averia muy grave,SI,2k-3k,20k-30k,2,18-40,1,0.3587069,0.6412931
B,TIPO1,FUEL 2,Media,M,Contado,CASADO,M,Empresa,Granada,SI,NO,NO,Medio,SI,No,NO,5k-10k,20k-30k,2,40-50,1,0.38672483,0.6132752
C,TIPO4,FUEL 1,Media,M,Contado,CASADO,F,Empresa,Barcelona,SI,NO,NO,Medio-Bajo,SI,Averia muy grave,SI,5k-10k,10k-20k,6,40-50,1,0.32370573,0.67629427
C,TIPO4,FUEL 2,Media,M,Contado,CASADO,F,Empresa,Valencia,SI,NO,NO,Alto,SI,Averia muy grave,SI,3k-5k,10k-20k,9,18-40,1,0.4618243,0.5381757
C,TIPO4,FUEL 1,Media,M,Financiera Marca,CASADO,F,Empresa,Sevilla,SI,NO,NO,Alto,SI,No,NO,5k-10k,0-10k,2,40-50,1,0.06966895,0.93033105
C,TIPO4,FUEL 1,Media,M,Contado,CASADO,M,Empresa,Vizcaya,SI,NO,NO,Medio,SI,Averia grave,NO,5k-10k,10k-20k,1,60+,1,0.070682585,0.9293174
C,TIPO4,FUEL 1,Media,M,Financiera Marca,CASADO,M,Empresa,Guadalajara,SI,NO,NO,Medio-Bajo,NO DATA,No,NO,5k-10k,0-10k,1,18-40,1,0.42040908,0.5795909
C,TIPO4,FUEL 2,Media,M,Contado,CASADO,M,Empresa,Tarragona,SI,NO,NO,Alto,SI,Averia muy grave,SI,5k-10k,0-10k,3,40-50,1,0.09062362,0.9093764
C,TIPO4,FUEL 2,Media,M,Financiera Marca,CASADO,F,Empresa,Leon,SI,NO,NO,Medio-Bajo,SI,Averia muy grave,SI,5k-10k,10k-20k,2,40-50,1,0.32370573,0.67629427
C,TIPO4,FUEL 2,Media,M,Financiera Marca,CASADO,M,Empresa,Barcelona,SI,NO,NO,Medio-Bajo,SI,Averia muy grave,SI,5k-10k,10k-20k,2,50-60,1,0.32370573,0.67629427
C,TIPO4,FUEL 2,Media,M,Financiera Marca,CASADO,M,Empresa,Lugo,SI,NO,NO,Medio-Bajo,SI,No,NO,5k-10k,20k-30k,2,40-50,1,0.3387732,0.6612268
C,TIPO4,FUEL 2,Media,M,Financiera Marca,CASADO,M,Empresa,Barcelona,SI,NO,NO,Alto,SI,No,SI,5k-10k,20k-30k,2,40-50,1,0.37143308,0.6285669
C,TIPO4,FUEL 2,Media,M,Financiera Marca,CASADO,M,Empresa,Leon,SI,NO,NO,Medio-Bajo,NO DATA,No,NO,5k-10k,0-10k,1,40-50,1,0.42040908,0.5795909
C,TIPO4,FUEL 2,Media,M,Financiera Marca,CASADO,M,Empresa,Lacoruna,SI,NO,NO,Medio-Bajo,NO DATA,No,NO,5k-10k,0-10k,2,18-40,1,0.42040908,0.5795909
A,TIPO1,FUEL 1,Baja,M,Contado,CASADO,M,Empresa,Santa Cruz de Tenerife,NO,NO,NO,Medio,SI,No,NO,2k-3k,0-10k,7,50-60,1,0.42655534,0.57344466
A,TIPO1,FUEL 1,Baja,M,Financiera Marca,CASADO,F,Empresa,Zaragoza,SI,NO,NO,Alto,SI,No,NO,5k-10k,0-10k,2,50-60,1,0.06966895,0.93033105
H,TIPO7,FUEL 1,Media,M,Financiera Marca,CASADO,M,Empresa,Valencia,NO,NO,SI,Medio,NO DATA,No,NO,2k-3k,0-10k,0,40-50,1,0.14255995,0.85744005
H,TIPO7,FUEL 1,Media,M,Financiera Marca,CASADO,M,Empresa,Valencia,NO,NO,SI,Alto,NO DATA,No,NO,2k-3k,0-10k,1,40-50,1,0.14255995,0.85744005
H,TIPO7,FUEL 1,Media,M,Financiera Marca,CASADO,M,Empresa,Madrid,NO,NO,SI,Alto,NO DATA,No,NO,2k-3k,0-10k,0,60+,1,0.19664818,0.8033518
H,TIPO7,FUEL 1,Media,M,Financiera Marca,CASADO,F,Empresa,Baleares,SI,NO,SI,Alto,NO DATA,No,NO,0-2k,0-10k,1,50-60,1,0.42211127,0.5778887
H,TIPO7,FUEL 1,Media,M,Financiera Marca,CASADO,M,Empresa,Barcelona,NO,NO,SI,Alto,NO DATA,No,NO,2k-3k,0-10k,1,60+,1,0.19664818,0.8033518
H,TIPO7,FUEL 1,Media,M,Financiera Marca,CASADO,F,Empresa,Santa Cruz de Tenerife,SI,NO,SI,Alto,NO DATA,No,NO,2k-3k,0-10k,0,40-50,1,0.06595236,0.93404764
H,TIPO7,FUEL 1,Media,M,Financiera Marca,EN PAREJA,M,Empresa,Gerona,SI,NO,SI,Alto,NO DATA,No,NO,0-2k,0-10k,1,18-40,1,0.42211127,0.5778887
